CustomerID,CustomerName,Gender,DOB,City,State,Phone,Email
C03280,Customer_3280,M,2002-06-25,Kochi,Telangana,9141263927,customer3280@example.com
C03281,Customer_3281,M,2010-06-10,Bangalore,Gujarat,9350892630,customer3281@example.com
C03282,Customer_3282,M,1987-02-06,Chennai,Kerala,9162725352,customer3282@example.com
C03283,Customer_3283,F,2004-06-25,Bangalore,Karnataka,9918380516,customer3283@example.com
C03284,Customer_3284,M,1995-04-14,Bangalore,Tamil Nadu,9796710943,customer3284@example.com
C03285,Customer_3285,F,1995-08-21,Madurai,Telangana,9836168115,customer3285@example.com
C03286,Customer_3286,F,1990-03-04,Mumbai,Gujarat,9626737297,customer3286@example.com
C03287,Customer_3287,F,1985-06-25,Ahmedabad,Maharashtra,9264430586,customer3287@example.com
C03288,Customer_3288,F,1994-01-24,Kochi,Karnataka,9255056270,customer3288@example.com
C03289,Customer_3289,F,1998-07-31,Hyderabad,Maharashtra,9376178153,customer3289@example.com
C03290,Customer_3290,M,1986-07-06,Chennai,Maharashtra,9964845867,customer3290@example.com
C03291,Customer_3291,F,1976-06-17,Chennai,Maharashtra,9540632991,customer3291@example.com
C03292,Customer_3292,M,1988-01-17,Hyderabad,Gujarat,9478967915,customer3292@example.com
C03293,Customer_3293,M,1988-03-15,Madurai,Maharashtra,9594545663,customer3293@example.com
C03294,Customer_3294,F,1989-11-29,Madurai,Maharashtra,9490369859,customer3294@example.com
C03295,Customer_3295,F,1984-08-16,Madurai,Karnataka,9876645741,customer3295@example.com
C03296,Customer_3296,M,1981-01-13,Mumbai,Gujarat,9305047185,customer3296@example.com
C03297,Customer_3297,M,2009-03-10,Kochi,Maharashtra,9688631184,customer3297@example.com
C03298,Customer_3298,F,1986-10-24,Pune,Karnataka,9521797528,customer3298@example.com
C03299,Customer_3299,M,1991-02-04,Bangalore,Kerala,9800334617,customer3299@example.com
C03300,Customer_3300,F,1983-06-22,Madurai,Tamil Nadu,9314114584,customer3300@example.com
C03301,Customer_3301,M,1985-02-23,Hyderabad,Gujarat,9512628783,customer3301@example.com
C03302,Customer_3302,F,1978-02-02,Ahmedabad,Tamil Nadu,9845144194,customer3302@example.com
C03303,Customer_3303,M,1987-04-25,Hyderabad,Telangana,9900981010,customer3303@example.com
C03304,Customer_3304,M,1998-10-07,Madurai,Kerala,9939514608,customer3304@example.com
C03305,Customer_3305,M,1976-10-04,Madurai,Telangana,9603133694,customer3305@example.com
C03306,Customer_3306,M,2008-12-08,Hyderabad,Maharashtra,9439532843,customer3306@example.com
C03307,Customer_3307,M,2000-05-01,Bangalore,Tamil Nadu,9192073425,customer3307@example.com
C03308,Customer_3308,M,1970-05-23,Chennai,Telangana,9196579827,customer3308@example.com
C03309,Customer_3309,F,2010-06-15,Kochi,Karnataka,9898417572,customer3309@example.com
C03310,Customer_3310,M,1979-07-22,Pune,Tamil Nadu,9489703924,customer3310@example.com
C03311,Customer_3311,F,1996-03-04,Ahmedabad,Maharashtra,9463591283,customer3311@example.com
C03312,Customer_3312,M,1982-12-31,Pune,Tamil Nadu,9961501642,customer3312@example.com
C03313,Customer_3313,M,2010-05-29,Hyderabad,Karnataka,9545802434,customer3313@example.com
C03314,Customer_3314,M,1993-11-17,Madurai,Karnataka,9703082206,customer3314@example.com
C03315,Customer_3315,F,2001-05-24,Pune,Gujarat,9367780255,customer3315@example.com
C03316,Customer_3316,M,1999-10-12,Hyderabad,Maharashtra,9204226974,customer3316@example.com
C03317,Customer_3317,M,1976-01-31,Madurai,Maharashtra,9507345169,customer3317@example.com
C03318,Customer_3318,F,1977-08-24,Chennai,Kerala,9838864831,customer3318@example.com
C03319,Customer_3319,F,1989-10-12,Hyderabad,Maharashtra,9121320928,customer3319@example.com
C03320,Customer_3320,F,2000-02-19,Kochi,Telangana,9191279339,customer3320@example.com
C03321,Customer_3321,F,1973-02-02,Hyderabad,Karnataka,9770048289,customer3321@example.com
C03322,Customer_3322,F,2000-05-21,Madurai,Karnataka,9219155077,customer3322@example.com
C03323,Customer_3323,M,1998-06-14,Kochi,Telangana,9863868715,customer3323@example.com
C03324,Customer_3324,M,1985-11-29,Ahmedabad,Tamil Nadu,9767719443,customer3324@example.com
C03325,Customer_3325,F,1977-08-01,Kochi,Telangana,9306183282,customer3325@example.com
C03326,Customer_3326,F,1993-05-06,Chennai,Maharashtra,9442059298,customer3326@example.com
C03327,Customer_3327,M,1972-05-02,Mumbai,Gujarat,9429248031,customer3327@example.com
C03328,Customer_3328,F,1990-02-20,Madurai,Telangana,9143439020,customer3328@example.com
C03329,Customer_3329,F,2003-08-23,Ahmedabad,Gujarat,9186161536,customer3329@example.com
C03330,Customer_3330,F,1994-09-24,Chennai,Karnataka,9770197070,customer3330@example.com
C03331,Customer_3331,M,2002-12-15,Chennai,Telangana,9508742503,customer3331@example.com
C03332,Customer_3332,M,2010-07-29,Ahmedabad,Maharashtra,9517038254,customer3332@example.com
C03333,Customer_3333,M,2001-03-10,Pune,Gujarat,9502805612,customer3333@example.com
C03334,Customer_3334,F,1986-06-15,Madurai,Maharashtra,9859436678,customer3334@example.com
C03335,Customer_3335,F,1975-12-09,Kochi,Gujarat,9380877904,customer3335@example.com
C03336,Customer_3336,M,1991-12-05,Pune,Telangana,9189449266,customer3336@example.com
C03337,Customer_3337,F,2000-02-19,Bangalore,Gujarat,9442109092,customer3337@example.com
C03338,Customer_3338,M,1971-01-12,Hyderabad,Tamil Nadu,9360877421,customer3338@example.com
C03339,Customer_3339,M,1977-12-11,Kochi,Tamil Nadu,9265362816,customer3339@example.com
C03340,Customer_3340,M,2004-12-09,Bangalore,Tamil Nadu,9110356496,customer3340@example.com
C03341,Customer_3341,M,2003-01-14,Kochi,Kerala,9175572930,customer3341@example.com
C03342,Customer_3342,M,1996-02-21,Ahmedabad,Gujarat,9455301852,customer3342@example.com
C03343,Customer_3343,M,1997-06-24,Bangalore,Tamil Nadu,9856072762,customer3343@example.com
C03344,Customer_3344,M,1978-12-13,Bangalore,Karnataka,9198466292,customer3344@example.com
C03345,Customer_3345,M,1970-03-04,Madurai,Gujarat,9350263177,customer3345@example.com
C03346,Customer_3346,M,1972-03-30,Bangalore,Maharashtra,9444032199,customer3346@example.com
C03347,Customer_3347,M,1991-05-10,Mumbai,Gujarat,9631824733,customer3347@example.com
C03348,Customer_3348,M,1991-01-18,Pune,Gujarat,9826020552,customer3348@example.com
C03349,Customer_3349,M,1989-11-07,Hyderabad,Kerala,9106778955,customer3349@example.com
C03350,Customer_3350,M,1977-11-21,Mumbai,Telangana,9254503687,customer3350@example.com
C03351,Customer_3351,M,2001-05-26,Bangalore,Gujarat,9917833206,customer3351@example.com
C03352,Customer_3352,M,1978-06-11,Hyderabad,Telangana,9912056164,customer3352@example.com
C03353,Customer_3353,M,1977-04-15,Madurai,Gujarat,9997691545,customer3353@example.com
C03354,Customer_3354,F,1996-12-25,Madurai,Kerala,9787833622,customer3354@example.com
C03355,Customer_3355,F,1979-10-16,Madurai,Telangana,9985266387,customer3355@example.com
C03356,Customer_3356,F,2002-12-28,Mumbai,Kerala,9107498009,customer3356@example.com
C03357,Customer_3357,F,1982-08-17,Hyderabad,Tamil Nadu,9166163516,customer3357@example.com
C03358,Customer_3358,M,1992-02-27,Kochi,Gujarat,9164858272,customer3358@example.com
C03359,Customer_3359,F,1973-08-02,Ahmedabad,Tamil Nadu,9899152426,customer3359@example.com
C03360,Customer_3360,M,1984-04-13,Kochi,Gujarat,9831304958,customer3360@example.com
C03361,Customer_3361,M,1995-07-14,Pune,Gujarat,9442592338,customer3361@example.com
C03362,Customer_3362,F,1986-01-24,Ahmedabad,Telangana,9636543350,customer3362@example.com
C03363,Customer_3363,F,2004-03-30,Ahmedabad,Telangana,9686173802,customer3363@example.com
C03364,Customer_3364,M,1980-03-26,Hyderabad,Tamil Nadu,9841810234,customer3364@example.com
C03365,Customer_3365,F,1988-05-19,Ahmedabad,Maharashtra,9448287242,customer3365@example.com
C03366,Customer_3366,F,1990-10-19,Ahmedabad,Maharashtra,9263944109,customer3366@example.com
C03367,Customer_3367,M,2003-02-06,Madurai,Maharashtra,9126285005,customer3367@example.com
C03368,Customer_3368,M,2005-05-11,Kochi,Maharashtra,9778812108,customer3368@example.com
C03369,Customer_3369,M,1987-12-02,Kochi,Tamil Nadu,9566413335,customer3369@example.com
C03370,Customer_3370,M,1976-10-10,Hyderabad,Karnataka,9201840340,customer3370@example.com
C03371,Customer_3371,M,1987-07-21,Ahmedabad,Karnataka,9390866008,customer3371@example.com
C03372,Customer_3372,F,1978-11-15,Chennai,Maharashtra,9521155796,customer3372@example.com
C03373,Customer_3373,M,1983-08-13,Pune,Karnataka,9303953026,customer3373@example.com
C03374,Customer_3374,F,1997-03-22,Ahmedabad,Maharashtra,9567193199,customer3374@example.com
C03375,Customer_3375,M,1991-11-11,Chennai,Telangana,9213828988,customer3375@example.com
C03376,Customer_3376,M,1984-07-02,Ahmedabad,Kerala,9410656982,customer3376@example.com
C03377,Customer_3377,M,1980-07-19,Ahmedabad,Karnataka,9547047480,customer3377@example.com
C03378,Customer_3378,F,1970-08-01,Pune,Gujarat,9270298031,customer3378@example.com
C03379,Customer_3379,F,1998-04-13,Pune,Gujarat,9764088047,customer3379@example.com
C03380,Customer_3380,F,1997-06-08,Bangalore,Kerala,9238972343,customer3380@example.com
C03381,Customer_3381,F,1985-04-20,Kochi,Gujarat,9237582318,customer3381@example.com
C03382,Customer_3382,F,1995-05-12,Ahmedabad,Tamil Nadu,9119015738,customer3382@example.com
C03383,Customer_3383,F,1986-08-07,Madurai,Karnataka,9324901650,customer3383@example.com
C03384,Customer_3384,F,2000-11-15,Mumbai,Telangana,9780614261,customer3384@example.com
C03385,Customer_3385,F,2005-04-18,Pune,Kerala,9465885406,customer3385@example.com
C03386,Customer_3386,F,2001-04-29,Mumbai,Karnataka,9445565285,customer3386@example.com
C03387,Customer_3387,M,2001-10-06,Mumbai,Karnataka,9624617283,customer3387@example.com
C03388,Customer_3388,F,2009-12-12,Chennai,Telangana,9648639619,customer3388@example.com
C03389,Customer_3389,M,1987-03-26,Hyderabad,Kerala,9445374359,customer3389@example.com
C03390,Customer_3390,M,1993-09-27,Ahmedabad,Maharashtra,9747036581,customer3390@example.com
C03391,Customer_3391,F,1973-01-01,Ahmedabad,Maharashtra,9934762567,customer3391@example.com
C03392,Customer_3392,M,2005-06-30,Pune,Gujarat,9253634591,customer3392@example.com
C03393,Customer_3393,F,2008-01-11,Chennai,Maharashtra,9364769288,customer3393@example.com
C03394,Customer_3394,M,1998-05-26,Chennai,Telangana,9482433311,customer3394@example.com
C03395,Customer_3395,F,1995-03-16,Hyderabad,Telangana,9443635681,customer3395@example.com
C03396,Customer_3396,F,1984-02-04,Mumbai,Gujarat,9302072903,customer3396@example.com
C03397,Customer_3397,M,1983-04-06,Chennai,Gujarat,9309318542,customer3397@example.com
C03398,Customer_3398,F,1981-02-18,Madurai,Maharashtra,9852313014,customer3398@example.com
C03399,Customer_3399,M,1983-05-18,Pune,Karnataka,9254682821,customer3399@example.com
C03400,Customer_3400,F,1971-02-19,Chennai,Gujarat,9791477145,customer3400@example.com
C03401,Customer_3401,F,1973-07-13,Kochi,Maharashtra,9933005577,customer3401@example.com
C03402,Customer_3402,M,1990-01-14,Madurai,Kerala,9268554291,customer3402@example.com
C03403,Customer_3403,F,2004-01-09,Kochi,Tamil Nadu,9393724281,customer3403@example.com
C03404,Customer_3404,F,1982-05-19,Mumbai,Gujarat,9751270017,customer3404@example.com
C03405,Customer_3405,F,1982-10-10,Hyderabad,Kerala,9238014139,customer3405@example.com
C03406,Customer_3406,F,1970-10-05,Bangalore,Tamil Nadu,9450617550,customer3406@example.com
C03407,Customer_3407,F,1986-07-18,Hyderabad,Telangana,9993143108,customer3407@example.com
C03408,Customer_3408,F,1994-09-05,Chennai,Gujarat,9566282719,customer3408@example.com
C03409,Customer_3409,F,1987-09-29,Hyderabad,Telangana,9758291845,customer3409@example.com
C03410,Customer_3410,M,1998-11-15,Pune,Telangana,9707326507,customer3410@example.com
C03411,Customer_3411,M,2009-08-15,Chennai,Gujarat,9870163040,customer3411@example.com
C03412,Customer_3412,M,1992-04-12,Bangalore,Tamil Nadu,9250228767,customer3412@example.com
C03413,Customer_3413,M,1974-08-03,Hyderabad,Gujarat,9352343931,customer3413@example.com
C03414,Customer_3414,M,2003-11-08,Kochi,Telangana,9463094446,customer3414@example.com
C03415,Customer_3415,M,1988-07-05,Kochi,Tamil Nadu,9628770282,customer3415@example.com
C03416,Customer_3416,F,1994-06-15,Chennai,Kerala,9547055536,customer3416@example.com
C03417,Customer_3417,F,2001-02-27,Hyderabad,Kerala,9983524116,customer3417@example.com
C03418,Customer_3418,M,2006-07-13,Mumbai,Maharashtra,9270789864,customer3418@example.com
C03419,Customer_3419,M,2004-03-20,Pune,Karnataka,9356909240,customer3419@example.com
C03420,Customer_3420,M,1998-12-03,Chennai,Tamil Nadu,9790311363,customer3420@example.com
C03421,Customer_3421,M,1991-06-22,Chennai,Tamil Nadu,9335150429,customer3421@example.com
C03422,Customer_3422,M,1976-11-05,Hyderabad,Kerala,9443016507,customer3422@example.com
C03423,Customer_3423,F,1987-05-21,Madurai,Tamil Nadu,9647873486,customer3423@example.com
C03424,Customer_3424,F,1992-01-30,Chennai,Gujarat,9867448567,customer3424@example.com
C03425,Customer_3425,F,1994-09-03,Bangalore,Tamil Nadu,9314881943,customer3425@example.com
C03426,Customer_3426,M,1979-05-15,Mumbai,Kerala,9627706578,customer3426@example.com
C03427,Customer_3427,M,1985-09-03,Bangalore,Kerala,9495263942,customer3427@example.com
C03428,Customer_3428,M,1987-10-26,Mumbai,Karnataka,9675772566,customer3428@example.com
C03429,Customer_3429,M,2011-01-20,Pune,Telangana,9697282546,customer3429@example.com
C03430,Customer_3430,F,1992-12-01,Madurai,Karnataka,9996383664,customer3430@example.com
C03431,Customer_3431,M,2003-10-31,Pune,Telangana,9310209048,customer3431@example.com
C03432,Customer_3432,F,2010-04-12,Pune,Maharashtra,9227955302,customer3432@example.com
C03433,Customer_3433,F,1990-04-05,Chennai,Maharashtra,9747861303,customer3433@example.com
C03434,Customer_3434,F,1979-03-07,Hyderabad,Tamil Nadu,9144732180,customer3434@example.com
C03435,Customer_3435,F,2006-02-04,Bangalore,Gujarat,9320743270,customer3435@example.com
C03436,Customer_3436,M,2004-01-30,Pune,Gujarat,9823923536,customer3436@example.com
C03437,Customer_3437,M,2009-10-09,Pune,Telangana,9597979740,customer3437@example.com
C03438,Customer_3438,M,1999-01-23,Mumbai,Kerala,9370940044,customer3438@example.com
C03439,Customer_3439,M,1992-12-04,Chennai,Telangana,9113271809,customer3439@example.com
C03440,Customer_3440,M,2007-03-19,Hyderabad,Telangana,9321569527,customer3440@example.com
C03441,Customer_3441,F,2002-04-18,Madurai,Gujarat,9451498831,customer3441@example.com
C03442,Customer_3442,F,1987-07-13,Hyderabad,Maharashtra,9615584596,customer3442@example.com
C03443,Customer_3443,F,2005-08-30,Mumbai,Tamil Nadu,9761822587,customer3443@example.com
C03444,Customer_3444,M,2009-09-03,Chennai,Tamil Nadu,9764943338,customer3444@example.com
C03445,Customer_3445,M,2008-06-13,Chennai,Telangana,9100010183,customer3445@example.com
C03446,Customer_3446,F,1989-12-18,Madurai,Gujarat,9710004446,customer3446@example.com
C03447,Customer_3447,M,1974-05-13,Chennai,Telangana,9331185888,customer3447@example.com
C03448,Customer_3448,M,1988-12-25,Kochi,Tamil Nadu,9400624818,customer3448@example.com
C03449,Customer_3449,F,1999-04-28,Chennai,Telangana,9927257614,customer3449@example.com
C03450,Customer_3450,M,2010-04-22,Bangalore,Telangana,9252297482,customer3450@example.com
C03451,Customer_3451,F,1990-07-01,Mumbai,Tamil Nadu,9783661925,customer3451@example.com
C03452,Customer_3452,M,2009-06-27,Ahmedabad,Karnataka,9115401798,customer3452@example.com
C03453,Customer_3453,M,1973-11-11,Mumbai,Maharashtra,9722530817,customer3453@example.com
C03454,Customer_3454,F,1982-02-11,Chennai,Gujarat,9704764304,customer3454@example.com
C03455,Customer_3455,F,1972-11-02,Hyderabad,Karnataka,9169962623,customer3455@example.com
C03456,Customer_3456,F,2000-05-31,Madurai,Tamil Nadu,9139901496,customer3456@example.com
C03457,Customer_3457,F,1989-05-26,Ahmedabad,Maharashtra,9287929395,customer3457@example.com
C03458,Customer_3458,M,1995-11-15,Chennai,Gujarat,9167656728,customer3458@example.com
C03459,Customer_3459,F,2001-11-05,Pune,Gujarat,9614506141,customer3459@example.com
C03460,Customer_3460,M,2005-12-22,Pune,Tamil Nadu,9820741213,customer3460@example.com
C03461,Customer_3461,F,2009-02-11,Mumbai,Karnataka,9840533109,customer3461@example.com
C03462,Customer_3462,F,2006-05-08,Chennai,Gujarat,9147376817,customer3462@example.com
C03463,Customer_3463,F,1995-01-27,Ahmedabad,Karnataka,9868336705,customer3463@example.com
C03464,Customer_3464,M,1982-11-08,Kochi,Tamil Nadu,9742150308,customer3464@example.com
C03465,Customer_3465,F,1990-06-20,Ahmedabad,Kerala,9275980611,customer3465@example.com
C03466,Customer_3466,F,1999-07-18,Kochi,Gujarat,9691657581,customer3466@example.com
C03467,Customer_3467,M,1984-05-21,Kochi,Maharashtra,9286791061,customer3467@example.com
C03468,Customer_3468,F,1986-09-10,Ahmedabad,Telangana,9923896371,customer3468@example.com
C03469,Customer_3469,F,1976-08-15,Ahmedabad,Gujarat,9682256471,customer3469@example.com
C03470,Customer_3470,F,1986-03-01,Madurai,Tamil Nadu,9746555673,customer3470@example.com
C03471,Customer_3471,F,2009-09-09,Hyderabad,Telangana,9485117575,customer3471@example.com
C03472,Customer_3472,F,1990-03-22,Hyderabad,Tamil Nadu,9468780668,customer3472@example.com
C03473,Customer_3473,M,1996-11-10,Kochi,Kerala,9779353705,customer3473@example.com
C03474,Customer_3474,M,2008-03-06,Hyderabad,Karnataka,9985499313,customer3474@example.com
C03475,Customer_3475,F,1973-09-01,Madurai,Tamil Nadu,9638356589,customer3475@example.com
C03476,Customer_3476,M,1993-04-22,Bangalore,Kerala,9104338455,customer3476@example.com
C03477,Customer_3477,F,1994-09-10,Hyderabad,Gujarat,9343505670,customer3477@example.com
C03478,Customer_3478,F,1991-12-11,Bangalore,Telangana,9885822999,customer3478@example.com
C03479,Customer_3479,F,1994-08-08,Madurai,Kerala,9805332300,customer3479@example.com
C03480,Customer_3480,F,1979-10-30,Kochi,Gujarat,9538084992,customer3480@example.com
C03481,Customer_3481,M,1980-02-17,Ahmedabad,Karnataka,9995875717,customer3481@example.com
C03482,Customer_3482,M,2002-02-16,Chennai,Kerala,9958923889,customer3482@example.com
C03483,Customer_3483,M,1992-03-19,Hyderabad,Tamil Nadu,9846183342,customer3483@example.com
C03484,Customer_3484,F,1980-11-06,Madurai,Telangana,9986086066,customer3484@example.com
C03485,Customer_3485,M,1994-04-24,Bangalore,Karnataka,9125238967,customer3485@example.com
C03486,Customer_3486,M,1971-05-25,Pune,Tamil Nadu,9322358401,customer3486@example.com
C03487,Customer_3487,M,2007-02-16,Bangalore,Tamil Nadu,9372122580,customer3487@example.com
C03488,Customer_3488,F,1975-05-03,Madurai,Telangana,9810371538,customer3488@example.com
C03489,Customer_3489,F,1970-06-23,Pune,Telangana,9516340508,customer3489@example.com
C03490,Customer_3490,F,1979-05-09,Pune,Maharashtra,9764922971,customer3490@example.com
